Gene ID,Tissue
ENSG00000184012,Prostate gland
ENSG00000184022,Kidney
ENSG00000184032,Testis
ENSG00000184032,Skin
ENSG00000184033,Testis
ENSG00000184058,Skeletal Muscle
ENSG00000184058,Testis
ENSG00000184108,Testis
ENSG00000184113,Adipose
ENSG00000184144,Cerebral Cortex
ENSG00000184148,Skin
ENSG00000184154,Fallopian Tube
ENSG00000184154,Testis
ENSG00000184155,Liver
ENSG00000184156,Cerebral Cortex
ENSG00000184160,Endometrium
ENSG00000184163,Duodenum
ENSG00000184163,Small Intestine
ENSG00000184166,Testis
ENSG00000184185,Skeletal Muscle
ENSG00000184194,Cerebral Cortex
ENSG00000184194,Ovary
ENSG00000184205,Ovary
ENSG00000184210,Skin
ENSG00000184221,Cerebral Cortex
ENSG00000184226,Cerebral Cortex
ENSG00000184254,Prostate gland
ENSG00000184260,Bone Marrow
ENSG00000184261,Cerebral Cortex
ENSG00000184270,Bone Marrow
ENSG00000184270,Prostate gland
ENSG00000184292,Esophagus
ENSG00000184293,Lymph Node
ENSG00000184293,Spleen
ENSG00000184293,Tonsil
ENSG00000184302,Testis
ENSG00000184313,Testis
ENSG00000184330,Tonsil
ENSG00000184343,Skeletal Muscle
ENSG00000184344,Spleen
ENSG00000184345,Testis
ENSG00000184350,Spleen
ENSG00000184357,Bone Marrow
ENSG00000184361,Testis
ENSG00000184363,Esophagus
ENSG00000184363,Skin
ENSG00000184368,Cerebral Cortex
ENSG00000184368,Testis
ENSG00000184374,Liver
ENSG00000184374,Placenta
ENSG00000184378,Testis
ENSG00000184388,Cerebral Cortex
ENSG00000184388,Prostate gland
ENSG00000184389,Bone Marrow
ENSG00000184408,Cerebral Cortex
ENSG00000184434,Colon
ENSG00000184434,Kidney
ENSG00000184434,Rectum
ENSG00000184454,Gall Bladder
ENSG00000184459,Skin
ENSG00000184471,Adrenal Gland
ENSG00000184471,Fallopian Tube
ENSG00000184478,Testis
ENSG00000184481,Placenta
ENSG00000184486,Cerebral Cortex
ENSG00000184489,Skeletal Muscle
ENSG00000184492,Testis
ENSG00000184502,Duodenum
ENSG00000184502,Stomach
ENSG00000184507,Testis
ENSG00000184515,Cerebral Cortex
ENSG00000184524,Cerebral Cortex
ENSG00000184530,Duodenum
ENSG00000184530,Salivary Gland
ENSG00000184544,Heart
ENSG00000184544,Skeletal Muscle
ENSG00000184545,Cerebral Cortex
ENSG00000184560,Testis
ENSG00000184564,Salivary Gland
ENSG00000184564,Urinary Bladder
ENSG00000184571,Testis
ENSG00000184599,Adrenal Gland
ENSG00000184599,Testis
ENSG00000184601,Adipose
ENSG00000184601,Heart
ENSG00000184602,Cerebral Cortex
ENSG00000184611,Cerebral Cortex
ENSG00000184613,Cerebral Cortex
ENSG00000184647,Testis
ENSG00000184650,Testis
ENSG00000184659,Urinary Bladder
ENSG00000184659,Appendix
ENSG00000184661,Testis
ENSG00000184672,Adrenal Gland
ENSG00000184672,Cerebral Cortex
ENSG00000184678,Prostate gland
ENSG00000184697,Placenta
ENSG00000184697,Testis
ENSG00000184702,Cerebral Cortex
ENSG00000184709,Prostate gland
ENSG00000184709,Salivary Gland
ENSG00000184716,Testis
ENSG00000184730,Spleen
ENSG00000184735,Testis
ENSG00000184788,Cerebral Cortex
ENSG00000184788,Testis
ENSG00000184792,Bone Marrow
ENSG00000184792,Testis
ENSG00000184811,Adipose
ENSG00000184814,Testis
ENSG00000184838,Endometrium
ENSG00000184845,Cerebral Cortex
ENSG00000184860,Skin
ENSG00000184895,Esophagus
ENSG00000184895,Testis
ENSG00000184897,Bone Marrow
ENSG00000184905,Cerebral Cortex
ENSG00000184908,Kidney
ENSG00000184911,Ovary
ENSG00000184911,Testis
ENSG00000184911,Thyroid Gland
ENSG00000184916,Skin
ENSG00000184922,Bone Marrow
ENSG00000184925,Fallopian Tube
ENSG00000184925,Thyroid Gland
ENSG00000184933,Testis
ENSG00000184937,Endometrium
ENSG00000184937,Fallopian Tube
ENSG00000184937,Smooth Muscle
ENSG00000184945,Pancreas
ENSG00000184949,Fallopian Tube
ENSG00000184949,Testis
ENSG00000184954,Heart
ENSG00000184954,Testis
ENSG00000184956,Duodenum
ENSG00000184956,Stomach
ENSG00000184984,Placenta
ENSG00000184984,Testis
ENSG00000184985,Cerebral Cortex
ENSG00000184986,Cerebral Cortex
ENSG00000184986,Spleen
ENSG00000184995,Urinary Bladder
ENSG00000184999,Liver
ENSG00000185000,Duodenum
ENSG00000185000,Small Intestine
ENSG00000185002,Adrenal Gland
ENSG00000185002,Stomach
ENSG00000185008,Cerebral Cortex
ENSG00000185013,Testis
ENSG00000185028,Heart
ENSG00000185028,Skeletal Muscle
ENSG00000185038,Testis
ENSG00000185040,Stomach
ENSG00000185040,Testis
ENSG00000185046,Cerebral Cortex
ENSG00000185053,Ovary
ENSG00000185055,Fallopian Tube
ENSG00000185055,Testis
ENSG00000185056,Testis
ENSG00000185069,Tonsil
ENSG00000185070,Ovary
ENSG00000185100,Skeletal Muscle
ENSG00000185101,Duodenum
ENSG00000185101,Small Intestine
ENSG00000185105,Skeletal Muscle
ENSG00000185112,Spleen
ENSG00000185130,Bone Marrow
ENSG00000185133,Thyroid Gland
ENSG00000185149,Cerebral Cortex
ENSG00000185149,Rectum
ENSG00000185149,Testis
ENSG00000185155,Lymph Node
ENSG00000185155,Tonsil
ENSG00000185156,Testis
ENSG00000185176,Pancreas
ENSG00000185177,Testis
ENSG00000185198,Bone Marrow
ENSG00000185231,Adrenal Gland
ENSG00000185245,Lymph Node
ENSG00000185247,Placenta
ENSG00000185247,Testis
ENSG00000185250,Fallopian Tube
ENSG00000185250,Testis
ENSG00000185264,Testis
ENSG00000185267,Testis
ENSG00000185269,Placenta
ENSG00000185271,Skeletal Muscle
ENSG00000185274,Cerebral Cortex
ENSG00000185290,Testis
ENSG00000185294,Testis
ENSG00000185303,Lung
ENSG00000185304,Testis
ENSG00000185306,Testis
ENSG00000185313,Testis
ENSG00000185338,Appendix
ENSG00000185352,Cerebral Cortex
ENSG00000185372,Fallopian Tube
ENSG00000185437,Skeletal Muscle
ENSG00000185448,Testis
ENSG00000185467,Stomach
ENSG00000185479,Esophagus
ENSG00000185482,Skeletal Muscle
ENSG00000185499,Stomach
ENSG00000185518,Cerebral Cortex
ENSG00000185519,Adrenal Gland
ENSG00000185519,Cerebral Cortex
ENSG00000185519,Kidney
ENSG00000185523,Testis
ENSG00000185527,Placenta
ENSG00000185527,Spleen
ENSG00000185551,Ovary
ENSG00000185559,Adrenal Gland
ENSG00000185559,Placenta
ENSG00000185565,Cerebral Cortex
ENSG00000185567,Skin
ENSG00000185585,Spleen
ENSG00000185610,Cerebral Cortex
ENSG00000185615,Pancreas
ENSG00000185630,Endometrium
ENSG00000185630,Smooth Muscle
ENSG00000185633,Placenta
ENSG00000185633,Skin
ENSG00000185634,Cerebral Cortex
ENSG00000185634,Testis
ENSG00000185640,Skin
ENSG00000185652,Ovary
ENSG00000185662,Testis
ENSG00000185664,Skin
ENSG00000185666,Cerebral Cortex
ENSG00000185666,Testis
ENSG00000185668,Skin
ENSG00000185674,Testis
ENSG00000185681,Fallopian Tube
ENSG00000185681,Testis
ENSG00000185686,Testis
ENSG00000185689,Testis
ENSG00000185697,Lymph Node
ENSG00000185721,Testis
ENSG00000185736,Cerebral Cortex
ENSG00000185737,Cerebral Cortex
ENSG00000185739,Heart
ENSG00000185739,Skeletal Muscle
ENSG00000185742,Cerebral Cortex
ENSG00000185758,Esophagus
ENSG00000185758,Kidney
ENSG00000185760,Cerebral Cortex
ENSG00000185774,Cerebral Cortex
ENSG00000185775,Testis
ENSG00000185792,Prostate gland
ENSG00000185792,Testis
ENSG00000185798,Testis
ENSG00000185811,Lymph Node
ENSG00000185813,Testis
ENSG00000185818,Adipose
ENSG00000185818,Cerebral Cortex
ENSG00000185818,Testis
ENSG00000185823,Testis
ENSG00000185842,Testis
ENSG00000185860,Esophagus
ENSG00000185860,Lung
ENSG00000185862,Lymph Node
ENSG00000185863,Testis
ENSG00000185869,Testis
ENSG00000185873,Esophagus
ENSG00000185873,Tonsil
ENSG00000185888,Testis
ENSG00000185897,Adipose
ENSG00000185897,Appendix
ENSG00000185899,Bone Marrow
ENSG00000185899,Placenta
ENSG00000185899,Appendix
ENSG00000185905,Bone Marrow
ENSG00000185915,Skeletal Muscle
ENSG00000185924,Cerebral Cortex
ENSG00000185933,Cerebral Cortex
ENSG00000185933,Tonsil
ENSG00000185940,Gall Bladder
ENSG00000185940,Skin
ENSG00000185942,Cerebral Cortex
ENSG00000185955,Testis
ENSG00000185958,Testis
ENSG00000185960,Adipose
ENSG00000185960,Duodenum
ENSG00000185960,Rectum
ENSG00000185962,Tonsil
ENSG00000185966,Esophagus
ENSG00000185966,Tonsil
ENSG00000185966,Skin
ENSG00000185972,Testis
ENSG00000185974,Thyroid Gland
ENSG00000185985,Cerebral Cortex
ENSG00000185985,Spleen
ENSG00000185988,Testis
ENSG00000186007,Testis
ENSG00000186009,Fallopian Tube
ENSG00000186009,Stomach
ENSG00000186038,Duodenum
ENSG00000186038,Small Intestine
ENSG00000186047,Cerebral Cortex
ENSG00000186049,Lymph Node
ENSG00000186049,Skin
ENSG00000186051,Kidney
ENSG00000186051,Skeletal Muscle
ENSG00000186073,Heart
ENSG00000186074,Bone Marrow
ENSG00000186074,Spleen
ENSG00000186075,Testis
ENSG00000186081,Esophagus
ENSG00000186081,Skin
ENSG00000186086,Testis
ENSG00000186094,Cerebral Cortex
ENSG00000186103,Testis
ENSG00000186115,Duodenum
ENSG00000186115,Liver
ENSG00000186115,Small Intestine
ENSG00000186118,Testis
ENSG00000186136,Duodenum
ENSG00000186136,Spleen
ENSG00000186136,Testis
ENSG00000186143,Testis
ENSG00000186146,Duodenum
ENSG00000186146,Small Intestine
ENSG00000186150,Testis
ENSG00000186160,Lung
ENSG00000186185,Bone Marrow
ENSG00000186185,Lymph Node
ENSG00000186188,Colon
ENSG00000186188,Rectum
ENSG00000186190,Testis
ENSG00000186191,Salivary Gland
ENSG00000186191,Testis
ENSG00000186197,Urinary Bladder
ENSG00000186198,Duodenum
ENSG00000186198,Small Intestine
ENSG00000186204,Duodenum
ENSG00000186204,Small Intestine
ENSG00000186204,Skin
ENSG00000186205,Adipose
ENSG00000186205,Thyroid Gland
ENSG00000186207,Skin
ENSG00000186226,Skin
ENSG00000186231,Cerebral Cortex
ENSG00000186231,Fallopian Tube
ENSG00000186265,Lymph Node
ENSG00000186265,Tonsil
ENSG00000186280,Testis
ENSG00000186281,Testis
ENSG00000186288,Cerebral Cortex
ENSG00000186288,Prostate gland
ENSG00000186297,Cerebral Cortex
ENSG00000186310,Cerebral Cortex
ENSG00000186314,Small Intestine
ENSG00000186326,Skeletal Muscle
ENSG00000186329,Fallopian Tube
ENSG00000186334,Testis
ENSG00000186335,Kidney
ENSG00000186335,Skeletal Muscle
ENSG00000186340,Gall Bladder
ENSG00000186367,Endometrium
ENSG00000186393,Testis
ENSG00000186395,Skin
ENSG00000186399,Thyroid Gland
ENSG00000186407,Bone Marrow
ENSG00000186407,Appendix
ENSG00000186417,Cerebral Cortex
ENSG00000186431,Bone Marrow
ENSG00000186439,Skeletal Muscle
ENSG00000186440,Testis
ENSG00000186442,Esophagus
ENSG00000186442,Skin
ENSG00000186451,Testis
ENSG00000186452,Testis
ENSG00000186453,Testis
ENSG00000186458,Adipose
ENSG00000186458,Prostate gland
ENSG00000186462,Cerebral Cortex
ENSG00000186469,Cerebral Cortex
ENSG00000186471,Fallopian Tube
ENSG00000186471,Testis
ENSG00000186472,Cerebral Cortex
ENSG00000186474,Esophagus
ENSG00000186474,Tonsil
ENSG00000186479,Cerebral Cortex
ENSG00000186487,Cerebral Cortex
ENSG00000186493,Lung
ENSG00000186493,Salivary Gland
ENSG00000186509,Placenta
ENSG00000186509,Testis
ENSG00000186510,Kidney
ENSG00000186510,Thyroid Gland
ENSG00000186513,Testis
ENSG00000186517,Lymph Node
ENSG00000186517,Spleen
ENSG00000186523,Fallopian Tube
ENSG00000186526,Prostate gland
ENSG00000186529,Bone Marrow
ENSG00000186529,Liver
ENSG00000186564,Colon
ENSG00000186564,Rectum
ENSG00000186583,Testis
ENSG00000186628,Heart
ENSG00000186628,Skeletal Muscle
ENSG00000186638,Testis
ENSG00000186642,Spleen
ENSG00000186645,Skin
ENSG00000186648,Cerebral Cortex
ENSG00000186648,Skin
ENSG00000186652,Placenta
ENSG00000186675,Adrenal Gland
ENSG00000186675,Cerebral Cortex
ENSG00000186684,Skin
ENSG00000186710,Fallopian Tube
ENSG00000186714,Testis
ENSG00000186723,Urinary Bladder
ENSG00000186732,Cerebral Cortex
ENSG00000186765,Thyroid Gland
ENSG00000186766,Kidney
ENSG00000186777,Testis
ENSG00000186788,Testis
ENSG00000186790,Testis
ENSG00000186792,Bone Marrow
ENSG00000186792,Testis
ENSG00000186795,Cerebral Cortex
ENSG00000186795,Testis
ENSG00000186806,Esophagus
ENSG00000186810,Lymph Node
ENSG00000186818,Lymph Node
ENSG00000186818,Appendix
ENSG00000186827,Lymph Node
ENSG00000186832,Esophagus
ENSG00000186838,Testis
ENSG00000186838,Thyroid Gland
ENSG00000186844,Skin
ENSG00000186847,Skin
ENSG00000186854,Colon
ENSG00000186854,Ovary
ENSG00000186854,Rectum
ENSG00000186862,Duodenum
ENSG00000186862,Small Intestine
ENSG00000186867,Cerebral Cortex
ENSG00000186867,Heart
ENSG00000186867,Kidney
ENSG00000186868,Cerebral Cortex
ENSG00000186897,Testis
ENSG00000186897,Thyroid Gland
ENSG00000186907,Cerebral Cortex
ENSG00000186907,Thyroid Gland
ENSG00000186910,Liver
ENSG00000186912,Small Intestine
ENSG00000186952,Fallopian Tube
ENSG00000186952,Testis
ENSG00000186971,Adrenal Gland
ENSG00000186973,Fallopian Tube
ENSG00000186976,Testis
ENSG00000186994,Placenta
ENSG00000186994,Spleen
ENSG00000186998,Spleen
ENSG00000187003,Testis
ENSG00000187005,Skin
ENSG00000187010,Bone Marrow
ENSG00000187017,Testis
ENSG00000187021,Pancreas
ENSG00000187024,Testis
ENSG00000187026,Testis
ENSG00000187026,Skin
ENSG00000187033,Lymph Node
ENSG00000187033,Testis
ENSG00000187033,Tonsil
ENSG00000187037,Bone Marrow
ENSG00000187045,Liver
ENSG00000187048,Kidney
ENSG00000187048,Liver
ENSG00000187054,Esophagus
ENSG00000187054,Tonsil
ENSG00000187068,Smooth Muscle
ENSG00000187094,Cerebral Cortex
ENSG00000187094,Duodenum
ENSG00000187098,Endometrium
ENSG00000187098,Smooth Muscle
ENSG00000187105,Testis
ENSG00000187116,Bone Marrow
ENSG00000187116,Appendix
ENSG00000187122,Cerebral Cortex
ENSG00000187123,Gall Bladder
ENSG00000187123,Placenta
ENSG00000187134,Liver
ENSG00000187135,Cerebral Cortex
ENSG00000187140,Testis
ENSG00000187144,Testis
ENSG00000187151,Ovary
ENSG00000187164,Cerebral Cortex
ENSG00000187166,Testis
ENSG00000187170,Skin
ENSG00000187173,Skin
ENSG00000187180,Skin
ENSG00000187187,Testis
ENSG00000187189,Cerebral Cortex
ENSG00000187191,Testis
ENSG00000187193,Thyroid Gland
ENSG00000187210,Duodenum
ENSG00000187223,Skin
ENSG00000187238,Tonsil
ENSG00000187242,Small Intestine
ENSG00000187242,Skin
ENSG00000187258,Colon
ENSG00000187258,Rectum
ENSG00000187258,Stomach
ENSG00000187258,Testis
ENSG00000187260,Fallopian Tube
ENSG00000187260,Spleen
ENSG00000187260,Thyroid Gland
ENSG00000187268,Spleen
ENSG00000187272,Tonsil
ENSG00000187288,Adipose
ENSG00000187323,Cerebral Cortex
ENSG00000187323,Testis
ENSG00000187391,Cerebral Cortex
ENSG00000187398,Adrenal Gland
ENSG00000187398,Cerebral Cortex
ENSG00000187416,Cerebral Cortex
ENSG00000187475,Testis
ENSG00000187486,Skeletal Muscle
ENSG00000187492,Fallopian Tube
ENSG00000187498,Placenta
ENSG00000187510,Fallopian Tube
ENSG00000187510,Urinary Bladder
ENSG00000187513,Placenta
ENSG00000187516,Testis
ENSG00000187527,Salivary Gland
ENSG00000187527,Skin
ENSG00000187533,Salivary Gland
ENSG00000187537,Prostate gland
ENSG00000187537,Testis
ENSG00000187545,Liver
ENSG00000187546,Liver
ENSG00000187550,Heart
ENSG00000187553,Adrenal Gland
ENSG00000187553,Placenta
ENSG00000187553,Spleen
ENSG00000187554,Ovary
ENSG00000187556,Cerebral Cortex
ENSG00000187556,Testis
ENSG00000187559,Fallopian Tube
ENSG00000187559,Lymph Node
ENSG00000187559,Spleen
ENSG00000187569,Testis
ENSG00000187581,Testis
ENSG00000187583,Esophagus
ENSG00000187583,Skin
ENSG00000187595,Testis
ENSG00000187616,Cerebral Cortex
ENSG00000187616,Testis
ENSG00000187624,Testis
ENSG00000187627,Placenta
ENSG00000187627,Testis
ENSG00000187642,Heart
ENSG00000187642,Skeletal Muscle
ENSG00000187658,Testis
ENSG00000187664,Duodenum
ENSG00000187664,Small Intestine
ENSG00000187672,Cerebral Cortex
ENSG00000187682,Cerebral Cortex
ENSG00000187682,Endometrium
ENSG00000187682,Testis
ENSG00000187689,Tonsil
ENSG00000187690,Placenta
ENSG00000187690,Testis
ENSG00000187701,Testis
ENSG00000187714,Placenta
ENSG00000187714,Appendix
ENSG00000187715,Heart
ENSG00000187715,Skeletal Muscle
ENSG00000187720,Fallopian Tube
ENSG00000187726,Fallopian Tube
ENSG00000187726,Testis
ENSG00000187730,Cerebral Cortex
ENSG00000187733,Pancreas
ENSG00000187733,Salivary Gland
ENSG00000187753,Testis
ENSG00000187754,Testis
ENSG00000187758,Liver
ENSG00000187772,Placenta
ENSG00000187773,Cerebral Cortex
ENSG00000187775,Testis
ENSG00000187783,Kidney
ENSG00000187791,Testis
ENSG00000187796,Bone Marrow
ENSG00000187796,Spleen
ENSG00000187806,Testis
ENSG00000187821,Kidney
ENSG00000187821,Spleen
ENSG00000187821,Skin
ENSG00000187823,Cerebral Cortex
ENSG00000187823,Kidney
ENSG00000187823,Liver
ENSG00000187824,Liver
ENSG00000187833,Testis
ENSG00000187848,Prostate gland
ENSG00000187855,Kidney
ENSG00000187855,Lymph Node
ENSG00000187855,Tonsil
ENSG00000187860,Testis
ENSG00000187862,Lymph Node
ENSG00000187862,Spleen
ENSG00000187862,Tonsil
ENSG00000187867,Kidney
ENSG00000187871,Adipose
ENSG00000187871,Testis
ENSG00000187889,Fallopian Tube
ENSG00000187889,Liver
ENSG00000187902,Cerebral Cortex
ENSG00000187905,Fallopian Tube
ENSG00000187905,Testis
ENSG00000187908,Duodenum
ENSG00000187908,Small Intestine
ENSG00000187912,Lymph Node
ENSG00000187912,Spleen
ENSG00000187912,Tonsil
ENSG00000187912,Appendix
ENSG00000187918,Testis
ENSG00000187944,Adrenal Gland
ENSG00000187944,Testis
ENSG00000187950,Lung
ENSG00000187957,Adrenal Gland
ENSG00000187957,Cerebral Cortex
ENSG00000187959,Testis
ENSG00000187969,Testis
ENSG00000187980,Prostate gland
ENSG00000187980,Testis
ENSG00000187994,Lymph Node
ENSG00000187997,Bone Marrow
ENSG00000188000,Testis
ENSG00000188001,Esophagus
ENSG00000188001,Skin
ENSG00000188010,Testis
ENSG00000188011,Cerebral Cortex
ENSG00000188015,Lung
ENSG00000188015,Skin
ENSG00000188032,Testis
ENSG00000188037,Skeletal Muscle
ENSG00000188038,Duodenum
ENSG00000188038,Esophagus
ENSG00000188038,Small Intestine
ENSG00000188038,Skin
ENSG00000188039,Fallopian Tube
ENSG00000188039,Prostate gland
ENSG00000188050,Testis
ENSG00000188051,Fallopian Tube
ENSG00000188051,Ovary
ENSG00000188056,Bone Marrow
ENSG00000188056,Spleen
ENSG00000188064,Urinary Bladder
ENSG00000188064,Skin
ENSG00000188076,Adrenal Gland
ENSG00000188076,Bone Marrow
ENSG00000188076,Testis
ENSG00000188076,Appendix
ENSG00000188086,Skeletal Muscle
ENSG00000188086,Testis
ENSG00000188086,Thyroid Gland
ENSG00000188089,Skin
ENSG00000188100,Esophagus
ENSG00000188100,Skin
ENSG00000188112,Esophagus
ENSG00000188112,Skin
ENSG00000188120,Stomach
ENSG00000188124,Rectum
ENSG00000188124,Testis
ENSG00000188130,Skeletal Muscle
ENSG00000188133,Endometrium
ENSG00000188133,Testis
ENSG00000188153,Endometrium
ENSG00000188153,Smooth Muscle
ENSG00000188162,Testis
ENSG00000188163,Testis
ENSG00000188175,Colon
ENSG00000188175,Rectum
ENSG00000188175,Small Intestine
ENSG00000188176,Skeletal Muscle
ENSG00000188191,Cerebral Cortex
ENSG00000188219,Prostate gland
ENSG00000188219,Testis
ENSG00000188229,Testis
ENSG00000188257,Small Intestine
ENSG00000188263,Lymph Node
ENSG00000188263,Tonsil
ENSG00000188263,Appendix
ENSG00000188269,Testis
ENSG00000188277,Esophagus
ENSG00000188282,Spleen
ENSG00000188293,Esophagus
ENSG00000188305,Spleen
ENSG00000188306,Rectum
ENSG00000188306,Testis
ENSG00000188312,Skin
ENSG00000188316,Fallopian Tube
ENSG00000188316,Testis
ENSG00000188322,Cerebral Cortex
ENSG00000188322,Skeletal Muscle
ENSG00000188334,Testis
ENSG00000188338,Liver
ENSG00000188340,Bone Marrow
ENSG00000188343,Testis
ENSG00000188368,Testis
ENSG00000188373,Colon
ENSG00000188373,Esophagus
ENSG00000188373,Rectum
ENSG00000188375,Testis
ENSG00000188379,Spleen
ENSG00000188379,Testis
ENSG00000188385,Cerebral Cortex
ENSG00000188386,Testis
ENSG00000188389,Lymph Node
ENSG00000188393,Skin
ENSG00000188394,Cerebral Cortex
ENSG00000188394,Esophagus
ENSG00000188394,Ovary
ENSG00000188396,Fallopian Tube
ENSG00000188404,Lymph Node
ENSG00000188404,Spleen
ENSG00000188404,Tonsil
ENSG00000188408,Testis
ENSG00000188425,Testis
ENSG00000188467,Skin
ENSG00000188488,Adrenal Gland
ENSG00000188488,Testis
ENSG00000188505,Esophagus
ENSG00000188505,Tonsil
ENSG00000188505,Skin
ENSG00000188508,Skin
ENSG00000188517,Testis
ENSG00000188522,Skin
ENSG00000188523,Fallopian Tube
ENSG00000188523,Testis
ENSG00000188536,Bone Marrow
ENSG00000188536,Placenta
ENSG00000188558,Kidney
ENSG00000188558,Skin
ENSG00000188573,Cerebral Cortex
ENSG00000188573,Testis
ENSG00000188580,Cerebral Cortex
ENSG00000188581,Pancreas
ENSG00000188581,Urinary Bladder
ENSG00000188582,Liver
ENSG00000188582,Testis
ENSG00000188585,Testis
ENSG00000188596,Fallopian Tube
ENSG00000188596,Testis
ENSG00000188610,Lymph Node
ENSG00000188610,Tonsil
ENSG00000188611,Duodenum
ENSG00000188611,Small Intestine
ENSG00000188613,Thyroid Gland
ENSG00000188620,Duodenum
ENSG00000188620,Kidney
ENSG00000188620,Small Intestine
ENSG00000188620,Testis
ENSG00000188624,Skin
ENSG00000188626,Thyroid Gland
ENSG00000188629,Cerebral Cortex
ENSG00000188629,Testis
ENSG00000188629,Skin
ENSG00000188643,Esophagus
ENSG00000188649,Testis
ENSG00000188659,Fallopian Tube
ENSG00000188672,Bone Marrow
ENSG00000188674,Cerebral Cortex
ENSG00000188676,Placenta
ENSG00000188687,Testis
ENSG00000188687,Thyroid Gland
ENSG00000188691,Rectum
ENSG00000188691,Testis
ENSG00000188707,Adrenal Gland
ENSG00000188710,Prostate gland
ENSG00000188716,Skeletal Muscle
ENSG00000188729,Cerebral Cortex
ENSG00000188729,Urinary Bladder
ENSG00000188730,Heart
ENSG00000188730,Ovary
ENSG00000188738,Testis
ENSG00000188761,Colon
ENSG00000188761,Duodenum
ENSG00000188761,Small Intestine
ENSG00000188763,Testis
ENSG00000188766,Cerebral Cortex
ENSG00000188770,Endometrium
ENSG00000188770,Smooth Muscle
ENSG00000188770,Testis
ENSG00000188771,Adrenal Gland
ENSG00000188771,Skin
ENSG00000188778,Ovary
ENSG00000188778,Placenta
ENSG00000188782,Testis
ENSG00000188784,Small Intestine
ENSG00000188784,Tonsil
ENSG00000188800,Testis
ENSG00000188803,Cerebral Cortex
ENSG00000188816,Kidney
ENSG00000188817,Fallopian Tube
ENSG00000188820,Spleen
ENSG00000188822,Lymph Node
ENSG00000188822,Spleen
ENSG00000188822,Tonsil
ENSG00000188827,Testis
ENSG00000188833,Colon
ENSG00000188833,Duodenum
ENSG00000188833,Small Intestine
ENSG00000188848,Testis
ENSG00000188868,Testis
ENSG00000188869,Fallopian Tube
ENSG00000188869,Thyroid Gland
ENSG00000188878,Testis
ENSG00000188883,Lung
ENSG00000188883,Thyroid Gland
ENSG00000188886,Bone Marrow
ENSG00000188906,Lung
ENSG00000188909,Testis
ENSG00000188910,Esophagus
ENSG00000188910,Skin
ENSG00000188916,Cerebral Cortex
ENSG00000188937,Kidney
ENSG00000188937,Testis
ENSG00000188958,Liver
ENSG00000188959,Colon
ENSG00000188959,Rectum
ENSG00000188981,Cerebral Cortex
ENSG00000188981,Testis
ENSG00000188984,Placenta
ENSG00000188984,Skin
ENSG00000188991,Adipose
ENSG00000188991,Cerebral Cortex
ENSG00000188991,Testis
ENSG00000188992,Endometrium
ENSG00000188992,Thyroid Gland
ENSG00000188993,Duodenum
ENSG00000188993,Small Intestine
ENSG00000188996,Testis
ENSG00000189001,Esophagus
ENSG00000189001,Skin
ENSG00000189013,Spleen
ENSG00000189023,Testis
ENSG00000189030,Pancreas
ENSG00000189030,Skeletal Muscle
ENSG00000189030,Testis
ENSG00000189037,Testis
ENSG00000189045,Fallopian Tube
ENSG00000189050,Testis
ENSG00000189051,Esophagus
ENSG00000189051,Skin
ENSG00000189052,Placenta
ENSG00000189056,Liver
ENSG00000189057,Tonsil
ENSG00000189058,Adipose
ENSG00000189064,Testis
ENSG00000189068,Bone Marrow
ENSG00000189090,Skin
ENSG00000189099,Testis
ENSG00000189108,Adrenal Gland
ENSG00000189108,Urinary Bladder
ENSG00000189120,Placenta
ENSG00000189129,Adipose
ENSG00000189132,Testis
ENSG00000189134,Testis
ENSG00000189139,Testis
ENSG00000189152,Spleen
ENSG00000189167,Testis
ENSG00000189181,Cerebral Cortex
ENSG00000189182,Skin
ENSG00000189186,Testis
ENSG00000189233,Lymph Node
ENSG00000189233,Tonsil
ENSG00000189252,Testis
ENSG00000189253,Placenta
ENSG00000189269,Testis
ENSG00000189280,Esophagus
ENSG00000189280,Skin
ENSG00000189292,Adrenal Gland
ENSG00000189292,Ovary
ENSG00000189299,Testis
ENSG00000189320,Gall Bladder
ENSG00000189325,Duodenum
ENSG00000189325,Small Intestine
ENSG00000189326,Testis
ENSG00000189334,Esophagus
ENSG00000189337,Spleen
ENSG00000189350,Fallopian Tube
ENSG00000189357,Testis
ENSG00000189366,Urinary Bladder
ENSG00000189367,Adipose
ENSG00000189367,Lung
ENSG00000189375,Testis
ENSG00000189377,Lung
ENSG00000189377,Stomach
ENSG00000189401,Testis
ENSG00000189409,Placenta
ENSG00000189410,Cerebral Cortex
ENSG00000189410,Testis
ENSG00000189420,Fallopian Tube
ENSG00000189430,Spleen
ENSG00000189431,Fallopian Tube
ENSG00000189433,Skin
ENSG00000196071,Cerebral Cortex
ENSG00000196074,Testis
ENSG00000196083,Liver
ENSG00000196090,Cerebral Cortex
ENSG00000196090,Fallopian Tube
ENSG00000196091,Skeletal Muscle
ENSG00000196092,Lymph Node
ENSG00000196092,Spleen
ENSG00000196092,Tonsil
ENSG00000196099,Rectum
ENSG00000196099,Testis
ENSG00000196104,Cerebral Cortex
ENSG00000196104,Prostate gland
ENSG00000196109,Testis
ENSG00000196109,Thyroid Gland
ENSG00000196118,Bone Marrow
ENSG00000196118,Testis
ENSG00000196119,Testis
ENSG00000196126,Lung
ENSG00000196131,Testis
ENSG00000196132,Adrenal Gland
