Gene ID,Tissue
ENSG00000062650,Testis
ENSG00000062716,Gall Bladder
ENSG00000062725,Testis
ENSG00000062822,Bone Marrow
ENSG00000063015,Cerebral Cortex
ENSG00000063046,Ovary
ENSG00000063127,Testis
ENSG00000063169,Spleen
ENSG00000063176,Duodenum
ENSG00000063177,Ovary
ENSG00000063180,Cerebral Cortex
ENSG00000063241,Kidney
ENSG00000063244,Lymph Node
ENSG00000063245,Duodenum
ENSG00000063245,Small Intestine
ENSG00000063322,Thyroid Gland
ENSG00000063515,Testis
ENSG00000063587,Adrenal Gland
ENSG00000063601,Lymph Node
ENSG00000063660,Skin
ENSG00000063761,Cerebral Cortex
ENSG00000063761,Thyroid Gland
ENSG00000063854,Testis
ENSG00000063978,Lymph Node
ENSG00000064012,Bone Marrow
ENSG00000064042,Lung
ENSG00000064102,Lymph Node
ENSG00000064102,Tonsil
ENSG00000064115,Kidney
ENSG00000064195,Skin
ENSG00000064199,Testis
ENSG00000064201,Bone Marrow
ENSG00000064205,Ovary
ENSG00000064218,Thyroid Gland
ENSG00000064225,Skin
ENSG00000064270,Rectum
ENSG00000064300,Spleen
ENSG00000064309,Thyroid Gland
ENSG00000064313,Endometrium
ENSG00000064393,Cerebral Cortex
ENSG00000064419,Thyroid Gland
ENSG00000064490,Fallopian Tube
ENSG00000064545,Thyroid Gland
ENSG00000064547,Testis
ENSG00000064601,Rectum
ENSG00000064607,Testis
ENSG00000064651,Stomach
ENSG00000064652,Placenta
ENSG00000064655,Fallopian Tube
ENSG00000064666,Lymph Node
ENSG00000064687,Spleen
ENSG00000064692,Ovary
ENSG00000064703,Testis
ENSG00000064726,Testis
ENSG00000064763,Rectum
ENSG00000064787,Stomach
ENSG00000064835,Adrenal Gland
ENSG00000064835,Gall Bladder
ENSG00000064886,Tonsil
ENSG00000064932,Appendix
ENSG00000064933,Testis
ENSG00000064961,Prostate gland
ENSG00000064989,Lung
ENSG00000064995,Testis
ENSG00000064999,Placenta
ENSG00000065000,Testis
ENSG00000065029,Thyroid Gland
ENSG00000065054,Lung
ENSG00000065057,Spleen
ENSG00000065060,Testis
ENSG00000065135,Esophagus
ENSG00000065150,Testis
ENSG00000065154,Small Intestine
ENSG00000065183,Testis
ENSG00000065243,Ovary
ENSG00000065268,Prostate gland
ENSG00000065308,Placenta
ENSG00000065320,Esophagus
ENSG00000065325,Gall Bladder
ENSG00000065328,Bone Marrow
ENSG00000065357,Lymph Node
ENSG00000065361,Small Intestine
ENSG00000065371,Testis
ENSG00000065413,Lymph Node
ENSG00000065427,Testis
ENSG00000065457,Thyroid Gland
ENSG00000065485,Placenta
ENSG00000065491,Testis
ENSG00000065518,Adrenal Gland
ENSG00000065526,Ovary
ENSG00000065534,Smooth Muscle
ENSG00000065548,Bone Marrow
ENSG00000065559,Cerebral Cortex
ENSG00000065600,Cerebral Cortex
ENSG00000065609,Cerebral Cortex
ENSG00000065613,Esophagus
ENSG00000065615,Appendix
ENSG00000065618,Skin
ENSG00000065621,Skin
ENSG00000065665,Cerebral Cortex
ENSG00000065675,Skeletal Muscle
ENSG00000065717,Thyroid Gland
ENSG00000065802,Cerebral Cortex
ENSG00000065802,Ovary
ENSG00000065809,Lymph Node
ENSG00000065833,Adrenal Gland
ENSG00000065882,Endometrium
ENSG00000065883,Ovary
ENSG00000065911,Appendix
ENSG00000065923,Cerebral Cortex
ENSG00000065970,Endometrium
ENSG00000065978,Testis
ENSG00000065989,Cerebral Cortex
ENSG00000066027,Lung
ENSG00000066032,Cerebral Cortex
ENSG00000066044,Testis
ENSG00000066056,Placenta
ENSG00000066084,Cerebral Cortex
ENSG00000066117,Tonsil
ENSG00000066135,Thyroid Gland
ENSG00000066136,Spleen
ENSG00000066136,Thyroid Gland
ENSG00000066185,Testis
ENSG00000066230,Kidney
ENSG00000066248,Cerebral Cortex
ENSG00000066279,Bone Marrow
ENSG00000066294,Lymph Node
ENSG00000066322,Skin
ENSG00000066336,Bone Marrow
ENSG00000066379,Lymph Node
ENSG00000066382,Thyroid Gland
ENSG00000066405,Stomach
ENSG00000066422,Bone Marrow
ENSG00000066427,Skin
ENSG00000066455,Thyroid Gland
ENSG00000066468,Skin
ENSG00000066557,Cerebral Cortex
ENSG00000066583,Endometrium
ENSG00000066629,Smooth Muscle
ENSG00000066651,Endometrium
ENSG00000066654,Prostate gland
ENSG00000066697,Thyroid Gland
ENSG00000066735,Spleen
ENSG00000066739,Testis
ENSG00000066777,Testis
ENSG00000066813,Kidney
ENSG00000066827,Placenta
ENSG00000066855,Testis
ENSG00000066923,Testis
ENSG00000066926,Bone Marrow
ENSG00000066933,Testis
ENSG00000067048,Bone Marrow
ENSG00000067057,Testis
ENSG00000067064,Cerebral Cortex
ENSG00000067066,Lymph Node
ENSG00000067082,Bone Marrow
ENSG00000067113,Prostate gland
ENSG00000067141,Rectum
ENSG00000067167,Thyroid Gland
ENSG00000067177,Skeletal Muscle
ENSG00000067182,Gall Bladder
ENSG00000067191,Skeletal Muscle
ENSG00000067208,Placenta
ENSG00000067221,Cerebral Cortex
ENSG00000067225,Skeletal Muscle
ENSG00000067248,Thyroid Gland
ENSG00000067334,Bone Marrow
ENSG00000067365,Testis
ENSG00000067369,Thyroid Gland
ENSG00000067445,Ovary
ENSG00000067533,Endometrium
ENSG00000067560,Lung
ENSG00000067596,Bone Marrow
ENSG00000067606,Cerebral Cortex
ENSG00000067646,Esophagus
ENSG00000067646,Testis
ENSG00000067704,Thyroid Gland
ENSG00000067715,Cerebral Cortex
ENSG00000067798,Ovary
ENSG00000067829,Spleen
ENSG00000067836,Bone Marrow
ENSG00000067840,Cerebral Cortex
ENSG00000067842,Cerebral Cortex
ENSG00000067900,Bone Marrow
ENSG00000067955,Lymph Node
ENSG00000067992,Testis
ENSG00000068001,Spleen
ENSG00000068024,Cerebral Cortex
ENSG00000068028,Spleen
ENSG00000068078,Skin
ENSG00000068079,Spleen
ENSG00000068097,Ovary
ENSG00000068120,Thyroid Gland
ENSG00000068137,Prostate gland
ENSG00000068305,Endometrium
ENSG00000068305,Skin
ENSG00000068308,Spleen
ENSG00000068323,Smooth Muscle
ENSG00000068354,Cerebral Cortex
ENSG00000068354,Testis
ENSG00000068366,Lung
ENSG00000068383,Smooth Muscle
ENSG00000068394,Fallopian Tube
ENSG00000068400,Cerebral Cortex
ENSG00000068438,Thyroid Gland
ENSG00000068489,Tonsil
ENSG00000068615,Testis
ENSG00000068650,Lung
ENSG00000068654,Endometrium
ENSG00000068697,Endometrium
ENSG00000068724,Testis
ENSG00000068745,Endometrium
ENSG00000068784,Thyroid Gland
ENSG00000068796,Testis
ENSG00000068831,Spleen
ENSG00000068878,Testis
ENSG00000068885,Thyroid Gland
ENSG00000068903,Cerebral Cortex
ENSG00000068912,Thyroid Gland
ENSG00000068971,Cerebral Cortex
ENSG00000068976,Skeletal Muscle
ENSG00000068985,Testis
ENSG00000069011,Esophagus
ENSG00000069018,Testis
ENSG00000069020,Ovary
ENSG00000069122,Lung
ENSG00000069188,Testis
ENSG00000069206,Testis
ENSG00000069248,Endometrium
ENSG00000069275,Cerebral Cortex
ENSG00000069329,Small Intestine
ENSG00000069329,Urinary Bladder
ENSG00000069345,Testis
ENSG00000069399,Bone Marrow
ENSG00000069424,Cerebral Cortex
ENSG00000069431,Smooth Muscle
ENSG00000069482,Appendix
ENSG00000069493,Lymph Node
ENSG00000069509,Cerebral Cortex
ENSG00000069535,Ovary
ENSG00000069667,Skin
ENSG00000069696,Testis
ENSG00000069696,Skin
ENSG00000069702,Ovary
ENSG00000069764,Stomach
ENSG00000069812,Skin
ENSG00000069849,Skin
ENSG00000069869,Placenta
ENSG00000069943,Thyroid Gland
ENSG00000069956,Testis
ENSG00000069966,Cerebral Cortex
ENSG00000069974,Prostate gland
ENSG00000069998,Duodenum
ENSG00000070010,Bone Marrow
ENSG00000070018,Endometrium
ENSG00000070019,Duodenum
ENSG00000070031,Duodenum
ENSG00000070047,Testis
ENSG00000070061,Adrenal Gland
ENSG00000070081,Bone Marrow
ENSG00000070087,Cerebral Cortex
ENSG00000070159,Skin
ENSG00000070182,Bone Marrow
ENSG00000070190,Lymph Node
ENSG00000070193,Ovary
ENSG00000070214,Thyroid Gland
ENSG00000070269,Ovary
ENSG00000070366,Ovary
ENSG00000070367,Testis
ENSG00000070371,Testis
ENSG00000070388,Skin
ENSG00000070404,Placenta
ENSG00000070413,Thyroid Gland
ENSG00000070413,Skin
ENSG00000070423,Testis
ENSG00000070444,Testis
ENSG00000070476,Bone Marrow
ENSG00000070495,Bone Marrow
ENSG00000070501,Testis
ENSG00000070526,Rectum
ENSG00000070540,Placenta
ENSG00000070601,Testis
ENSG00000070610,Small Intestine
ENSG00000070614,Spleen
ENSG00000070669,Cerebral Cortex
ENSG00000070718,Cerebral Cortex
ENSG00000070729,Adrenal Gland
ENSG00000070731,Testis
ENSG00000070748,Placenta
ENSG00000070756,Tonsil
ENSG00000070759,Prostate gland
ENSG00000070761,Testis
ENSG00000070770,Testis
ENSG00000070778,Thyroid Gland
ENSG00000070785,Testis
ENSG00000070808,Cerebral Cortex
ENSG00000070814,Lymph Node
ENSG00000070831,Bone Marrow
ENSG00000070882,Thyroid Gland
ENSG00000070886,Spleen
ENSG00000070886,Testis
ENSG00000070915,Kidney
ENSG00000070950,Duodenum
ENSG00000070961,Cerebral Cortex
ENSG00000070985,Duodenum
ENSG00000071051,Spleen
ENSG00000071054,Cerebral Cortex
ENSG00000071073,Small Intestine
ENSG00000071082,Ovary
ENSG00000071127,Smooth Muscle
ENSG00000071189,Thyroid Gland
ENSG00000071203,Rectum
ENSG00000071205,Esophagus
ENSG00000071242,Thyroid Gland
ENSG00000071243,Bone Marrow
ENSG00000071246,Placenta
ENSG00000071282,Skeletal Muscle
ENSG00000071462,Testis
ENSG00000071537,Thyroid Gland
ENSG00000071539,Testis
ENSG00000071553,Cerebral Cortex
ENSG00000071564,Testis
ENSG00000071575,Ovary
ENSG00000071626,Testis
ENSG00000071655,Placenta
ENSG00000071677,Testis
ENSG00000071794,Testis
ENSG00000071859,Placenta
ENSG00000071889,Ovary
ENSG00000071894,Testis
ENSG00000071909,Urinary Bladder
ENSG00000071967,Thyroid Gland
ENSG00000071991,Heart
ENSG00000071994,Lymph Node
ENSG00000072041,Cerebral Cortex
ENSG00000072042,Prostate gland
ENSG00000072062,Ovary
ENSG00000072071,Cerebral Cortex
ENSG00000072080,Liver
ENSG00000072110,Smooth Muscle
ENSG00000072121,Endometrium
ENSG00000072121,Ovary
ENSG00000072133,Thyroid Gland
ENSG00000072134,Skin
ENSG00000072135,Tonsil
ENSG00000072163,Endometrium
ENSG00000072182,Cerebral Cortex
ENSG00000072195,Skeletal Muscle
ENSG00000072201,Cerebral Cortex
ENSG00000072210,Skin
ENSG00000072274,Bone Marrow
ENSG00000072310,Adrenal Gland
ENSG00000072315,Cerebral Cortex
ENSG00000072364,Thyroid Gland
ENSG00000072401,Appendix
ENSG00000072415,Thyroid Gland
ENSG00000072422,Placenta
ENSG00000072501,Lymph Node
ENSG00000072501,Appendix
ENSG00000072506,Liver
ENSG00000072518,Esophagus
ENSG00000072571,Testis
ENSG00000072609,Spleen
ENSG00000072609,Testis
ENSG00000072657,Cerebral Cortex
ENSG00000072682,Smooth Muscle
ENSG00000072694,Placenta
ENSG00000072736,Testis
ENSG00000072756,Prostate gland
ENSG00000072778,Adrenal Gland
ENSG00000072786,Spleen
ENSG00000072803,Cerebral Cortex
ENSG00000072818,Lymph Node
ENSG00000072832,Cerebral Cortex
ENSG00000072840,Ovary
ENSG00000072849,Thyroid Gland
ENSG00000072858,Rectum
ENSG00000072864,Tonsil
ENSG00000072952,Smooth Muscle
ENSG00000072954,Skeletal Muscle
ENSG00000072958,Testis
ENSG00000073008,Placenta
ENSG00000073050,Ovary
ENSG00000073060,Adrenal Gland
ENSG00000073067,Duodenum
ENSG00000073111,Bone Marrow
ENSG00000073146,Testis
ENSG00000073150,Cerebral Cortex
ENSG00000073169,Bone Marrow
ENSG00000073282,Skin
ENSG00000073331,Appendix
ENSG00000073350,Stomach
ENSG00000073417,Gall Bladder
ENSG00000073464,Cerebral Cortex
ENSG00000073536,Ovary
ENSG00000073578,Heart
ENSG00000073584,Endometrium
ENSG00000073598,Testis
ENSG00000073605,Small Intestine
ENSG00000073614,Lymph Node
ENSG00000073670,Cerebral Cortex
ENSG00000073711,Skeletal Muscle
ENSG00000073712,Smooth Muscle
ENSG00000073734,Liver
ENSG00000073737,Rectum
ENSG00000073754,Spleen
ENSG00000073756,Urinary Bladder
ENSG00000073792,Placenta
ENSG00000073803,Adrenal Gland
ENSG00000073849,Liver
ENSG00000073861,Spleen
ENSG00000073910,Cerebral Cortex
ENSG00000073910,Lung
ENSG00000073921,Gall Bladder
ENSG00000073969,Cerebral Cortex
ENSG00000074047,Ovary
ENSG00000074054,Cerebral Cortex
ENSG00000074071,Prostate gland
ENSG00000074181,Placenta
ENSG00000074201,Ovary
ENSG00000074211,Cerebral Cortex
ENSG00000074219,Smooth Muscle
ENSG00000074266,Lymph Node
ENSG00000074276,Duodenum
ENSG00000074317,Cerebral Cortex
ENSG00000074319,Fallopian Tube
ENSG00000074356,Endometrium
ENSG00000074370,Lymph Node
ENSG00000074410,Kidney
ENSG00000074416,Adipose
ENSG00000074527,Spleen
ENSG00000074582,Ovary
ENSG00000074590,Cerebral Cortex
ENSG00000074603,Cerebral Cortex
ENSG00000074621,Fallopian Tube
ENSG00000074621,Thyroid Gland
ENSG00000074657,Endometrium
ENSG00000074660,Spleen
ENSG00000074695,Thyroid Gland
ENSG00000074696,Thyroid Gland
ENSG00000074706,Thyroid Gland
ENSG00000074755,Small Intestine
ENSG00000074771,Adrenal Gland
ENSG00000074800,Tonsil
ENSG00000074803,Kidney
ENSG00000074842,Placenta
ENSG00000074855,Adrenal Gland
ENSG00000074855,Cerebral Cortex
ENSG00000074855,Skin
ENSG00000074935,Endometrium
ENSG00000074964,Thyroid Gland
ENSG00000074966,Lymph Node
ENSG00000075035,Thyroid Gland
ENSG00000075043,Cerebral Cortex
ENSG00000075073,Smooth Muscle
ENSG00000075089,Cerebral Cortex
ENSG00000075131,Testis
ENSG00000075142,Colon
ENSG00000075151,Testis
ENSG00000075188,Tonsil
ENSG00000075213,Placenta
ENSG00000075218,Lymph Node
ENSG00000075223,Urinary Bladder
ENSG00000075234,Small Intestine
ENSG00000075239,Liver
ENSG00000075240,Small Intestine
ENSG00000075275,Fallopian Tube
ENSG00000075290,Testis
ENSG00000075292,Endometrium
ENSG00000075303,Lymph Node
ENSG00000075336,Heart
ENSG00000075336,Thyroid Gland
ENSG00000075340,Cerebral Cortex
ENSG00000075388,Testis
ENSG00000075391,Esophagus
ENSG00000075399,Appendix
ENSG00000075407,Endometrium
ENSG00000075407,Thyroid Gland
ENSG00000075413,Bone Marrow
ENSG00000075415,Bone Marrow
ENSG00000075420,Placenta
ENSG00000075426,Adrenal Gland
ENSG00000075429,Cerebral Cortex
ENSG00000075461,Prostate gland
ENSG00000075539,Rectum
ENSG00000075568,Lymph Node
ENSG00000075618,Cerebral Cortex
ENSG00000075624,Smooth Muscle
ENSG00000075643,Adrenal Gland
ENSG00000075651,Gall Bladder
ENSG00000075673,Tonsil
ENSG00000075702,Testis
ENSG00000075711,Thyroid Gland
ENSG00000075785,Thyroid Gland
ENSG00000075790,Thyroid Gland
ENSG00000075826,Testis
ENSG00000075856,Lymph Node
ENSG00000075884,Lymph Node
ENSG00000075886,Testis
ENSG00000075891,Kidney
ENSG00000075914,Skin
ENSG00000075945,Cerebral Cortex
ENSG00000075975,Testis
ENSG00000076003,Tonsil
ENSG00000076043,Smooth Muscle
ENSG00000076053,Bone Marrow
ENSG00000076067,Lung
ENSG00000076108,Testis
ENSG00000076201,Spleen
ENSG00000076242,Testis
ENSG00000076248,Adrenal Gland
ENSG00000076258,Kidney
ENSG00000076321,Testis
ENSG00000076344,Cerebral Cortex
ENSG00000076351,Duodenum
ENSG00000076356,Lung
ENSG00000076356,Ovary
ENSG00000076382,Testis
ENSG00000076513,Testis
ENSG00000076554,Prostate gland
ENSG00000076555,Adipose
ENSG00000076604,Duodenum
ENSG00000076641,Lymph Node
ENSG00000076650,Ovary
ENSG00000076662,Bone Marrow
ENSG00000076685,Thyroid Gland
ENSG00000076706,Adipose
ENSG00000076716,Placenta
ENSG00000076770,Placenta
ENSG00000076826,Duodenum
ENSG00000076864,Thyroid Gland
ENSG00000076924,Ovary
ENSG00000076928,Spleen
ENSG00000076944,Bone Marrow
ENSG00000076984,Spleen
ENSG00000077009,Heart
ENSG00000077044,Stomach
ENSG00000077063,Cerebral Cortex
ENSG00000077080,Cerebral Cortex
ENSG00000077092,Ovary
ENSG00000077097,Thyroid Gland
ENSG00000077147,Stomach
ENSG00000077150,Appendix
ENSG00000077152,Lymph Node
ENSG00000077157,Smooth Muscle
ENSG00000077232,Thyroid Gland
ENSG00000077235,Thyroid Gland
ENSG00000077238,Lymph Node
ENSG00000077254,Cerebral Cortex
ENSG00000077264,Cerebral Cortex
ENSG00000077274,Placenta
ENSG00000077279,Cerebral Cortex
ENSG00000077312,Lymph Node
ENSG00000077312,Spleen
ENSG00000077327,Testis
ENSG00000077348,Lymph Node
ENSG00000077380,Endometrium
ENSG00000077420,Lymph Node
ENSG00000077454,Testis
ENSG00000077458,Bone Marrow
ENSG00000077463,Colon
ENSG00000077498,Skin
ENSG00000077514,Testis
ENSG00000077522,Skeletal Muscle
ENSG00000077549,Smooth Muscle
ENSG00000077585,Kidney
ENSG00000077616,Endometrium
ENSG00000077616,Testis
ENSG00000077684,Thyroid Gland
ENSG00000077713,Esophagus
ENSG00000077721,Placenta
ENSG00000077782,Gall Bladder
ENSG00000077800,Testis
ENSG00000077935,Testis
ENSG00000077942,Gall Bladder
ENSG00000077943,Prostate gland
ENSG00000077984,Bone Marrow
ENSG00000078018,Cerebral Cortex
ENSG00000078043,Testis
ENSG00000078053,Cerebral Cortex
ENSG00000078061,Bone Marrow
ENSG00000078070,Urinary Bladder
ENSG00000078081,Lung
ENSG00000078098,Endometrium
ENSG00000078114,Heart
ENSG00000078124,Cerebral Cortex
ENSG00000078140,Cerebral Cortex
ENSG00000078142,Ovary
ENSG00000078177,Thyroid Gland
ENSG00000078237,Urinary Bladder
ENSG00000078237,Appendix
ENSG00000078246,Ovary
ENSG00000078269,Cerebral Cortex
ENSG00000078295,Cerebral Cortex
ENSG00000078304,Lymph Node
ENSG00000078328,Cerebral Cortex
ENSG00000078369,Cerebral Cortex
ENSG00000078399,Kidney
ENSG00000078401,Lung
ENSG00000078403,Testis
ENSG00000078487,Testis
ENSG00000078549,Cerebral Cortex
ENSG00000078579,Ovary
ENSG00000078579,Spleen
ENSG00000078589,Lymph Node
ENSG00000078596,Ovary
ENSG00000078618,Testis
ENSG00000078668,Skeletal Muscle
ENSG00000078674,Testis
ENSG00000078687,Cerebral Cortex
ENSG00000078699,Prostate gland
ENSG00000078725,Cerebral Cortex
ENSG00000078747,Testis
ENSG00000078747,Thyroid Gland
ENSG00000078795,Testis
ENSG00000078804,Cerebral Cortex
ENSG00000078808,Prostate gland
ENSG00000078814,Skeletal Muscle
ENSG00000078898,Salivary Gland
ENSG00000078900,Fallopian Tube
ENSG00000078902,Cerebral Cortex
ENSG00000078967,Skeletal Muscle
ENSG00000079101,Prostate gland
ENSG00000079102,Endometrium
ENSG00000079112,Duodenum
ENSG00000079134,Endometrium
ENSG00000079150,Ovary
ENSG00000079156,Cerebral Cortex
ENSG00000079215,Cerebral Cortex
ENSG00000079246,Thyroid Gland
ENSG00000079257,Ovary
ENSG00000079263,Lymph Node
ENSG00000079277,Spleen
ENSG00000079277,Appendix
ENSG00000079308,Adipose
ENSG00000079313,Testis
ENSG00000079332,Placenta
ENSG00000079335,Testis
ENSG00000079337,Thyroid Gland
ENSG00000079385,Rectum
ENSG00000079387,Testis
ENSG00000079393,Skeletal Muscle
ENSG00000079432,Testis
ENSG00000079435,Adipose
ENSG00000079459,Testis
ENSG00000079462,Testis
ENSG00000079482,Cerebral Cortex
ENSG00000079557,Liver
ENSG00000079616,Bone Marrow
ENSG00000079689,Rectum
ENSG00000079691,Testis
ENSG00000079739,Skeletal Muscle
ENSG00000079785,Thyroid Gland
ENSG00000079805,Spleen
ENSG00000079819,Ovary
ENSG00000079841,Cerebral Cortex
ENSG00000079931,Endometrium
ENSG00000079950,Lymph Node
ENSG00000079974,Fallopian Tube
ENSG00000079999,Fallopian Tube
ENSG00000080007,Testis
ENSG00000080031,Small Intestine
ENSG00000080166,Skin
ENSG00000080189,Fallopian Tube
ENSG00000080200,Thyroid Gland
ENSG00000080224,Testis
ENSG00000080293,Duodenum
ENSG00000080298,Fallopian Tube
ENSG00000080345,Bone Marrow
ENSG00000080345,Endometrium
ENSG00000080345,Ovary
ENSG00000080371,Thyroid Gland
ENSG00000080493,Kidney
ENSG00000080503,Ovary
ENSG00000080511,Kidney
ENSG00000080546,Ovary
ENSG00000080561,Thyroid Gland
ENSG00000080572,Fallopian Tube
ENSG00000080573,Placenta
ENSG00000080603,Fallopian Tube
ENSG00000080608,Appendix
ENSG00000080618,Liver
ENSG00000080644,Adrenal Gland
ENSG00000080709,Adrenal Gland
ENSG00000080802,Testis
ENSG00000080815,Thyroid Gland
ENSG00000080819,Bone Marrow
ENSG00000080822,Cerebral Cortex
ENSG00000080823,Testis
ENSG00000080824,Cerebral Cortex
ENSG00000080839,Lymph Node
ENSG00000080845,Cerebral Cortex
ENSG00000080854,Cerebral Cortex
ENSG00000080910,Liver
ENSG00000080986,Lymph Node
ENSG00000081014,Lymph Node
ENSG00000081019,Ovary
ENSG00000081026,Lung
ENSG00000081026,Thyroid Gland
ENSG00000081041,Liver
ENSG00000081051,Kidney
ENSG00000081052,Lung
ENSG00000081059,Lymph Node
ENSG00000081087,Smooth Muscle
ENSG00000081138,Cerebral Cortex
ENSG00000081148,Fallopian Tube
ENSG00000081154,Endometrium
ENSG00000081177,Testis
ENSG00000081181,Prostate gland
ENSG00000081189,Cerebral Cortex
ENSG00000081237,Lymph Node
ENSG00000081248,Skeletal Muscle
ENSG00000081277,Skin
ENSG00000081307,Thyroid Gland
ENSG00000081320,Lymph Node
ENSG00000081377,Thyroid Gland
ENSG00000081386,Cerebral Cortex
ENSG00000081479,Kidney
ENSG00000081665,Thyroid Gland
ENSG00000081692,Fallopian Tube
ENSG00000081721,Bone Marrow
ENSG00000081760,Skin
ENSG00000081791,Spleen
ENSG00000081800,Kidney
ENSG00000081803,Smooth Muscle
ENSG00000081818,Endometrium
ENSG00000081842,Cerebral Cortex
ENSG00000081853,Ovary
ENSG00000081870,Thyroid Gland
ENSG00000081913,Cerebral Cortex
ENSG00000081923,Colon
ENSG00000081985,Placenta
ENSG00000082014,Cerebral Cortex
ENSG00000082068,Endometrium
ENSG00000082074,Appendix
ENSG00000082126,Testis
ENSG00000082126,Skin
ENSG00000082146,Adrenal Gland
ENSG00000082153,Bone Marrow
ENSG00000082175,Endometrium
ENSG00000082196,Urinary Bladder
ENSG00000082212,Spleen
ENSG00000082213,Cerebral Cortex
ENSG00000082258,Endometrium
ENSG00000082269,Esophagus
ENSG00000082293,Lymph Node
ENSG00000082293,Tonsil
ENSG00000082397,Cerebral Cortex
ENSG00000082397,Testis
ENSG00000082438,Placenta
ENSG00000082458,Fallopian Tube
ENSG00000082482,Adrenal Gland
ENSG00000082497,Endometrium
ENSG00000082497,Smooth Muscle
ENSG00000082512,Lymph Node
ENSG00000082515,Testis
ENSG00000082516,Ovary
ENSG00000082556,Cerebral Cortex
ENSG00000082641,Endometrium
ENSG00000082684,Cerebral Cortex
ENSG00000082701,Cerebral Cortex
ENSG00000082781,Placenta
ENSG00000082805,Smooth Muscle
ENSG00000082805,Thyroid Gland
ENSG00000082898,Endometrium
ENSG00000082996,Thyroid Gland
ENSG00000083067,Kidney
ENSG00000083093,Testis
ENSG00000083097,Thyroid Gland
ENSG00000083099,Thyroid Gland
ENSG00000083123,Liver
ENSG00000083168,Ovary
ENSG00000083223,Prostate gland
ENSG00000083290,Testis
ENSG00000083307,Prostate gland
ENSG00000083312,Thyroid Gland
ENSG00000083444,Placenta
ENSG00000083454,Tonsil
ENSG00000083457,Lymph Node
ENSG00000083520,Testis
ENSG00000083535,Thyroid Gland
ENSG00000083544,Ovary
ENSG00000083544,Thyroid Gland
ENSG00000083635,Testis
ENSG00000083642,Endometrium
ENSG00000083720,Heart
ENSG00000083750,Fallopian Tube
ENSG00000083750,Ovary
ENSG00000083750,Thyroid Gland
ENSG00000083782,Placenta
ENSG00000083799,Bone Marrow
ENSG00000083807,Liver
ENSG00000083812,Ovary
ENSG00000083814,Spleen
ENSG00000083817,Fallopian Tube
ENSG00000083817,Testis
